"SEER_registry","countyfips","geoid10","no2_annual","year","no2_iqr","no2_per10","ozone_annual","ozone_iqr","ozone_per10","pm25_annual","pm25_iqr","pm25_iqr_noakhi","pm25_per10","num_perims","parea_perims","tract_cty_pop","numwf_3cat","numwf_3cat_noakhi","numwf_4cat","numwf_4cat_noakhi","numwf_5cat","numwf_5cat_noakhi","areawf_3cat","areawf_3cat_noakhi","areawf_4cat","areawf_4cat_noakhi","areawf_5cat","areawf_5cat_noakhi","popwf_3cat","popwf_3cat_noakhi","popwf_4cat","popwf_4cat_noakhi","popwf_5cat","popwf_5cat_noakhi","urban","hs_edu","poverty_150","unemploy","medhouseinc","samehouse2000","samehouse2018_22","samehouse_2013_17","samehouse_2008_12","obesity","DIABETES","StateAbbr","LocationName","SLEEP","ACCESS2","BINGE","LPA","CSMOKING","DEPRESSION","DISABILITY","check"
"Greater Georgia",13071,13071,15.347592593,2000,2.0801523709,1.5347592593,44.662427026,6.130975087,4.4662427026,15.519726418,3.0133555589,3.058279362,1.5519726418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,34.19,6.3,28540,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,11.628177198,2001,1.708429732,1.1628177198,40.434800371,7.7043503264,4.0434800371,12.920673568,2.904270277,2.9061881368,1.2920673568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,34.19,6.3,28540,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,9.0646853638,2002,1.1355948525,0.9064685364,39.012355752,9.3507683877,3.9012355752,12.113349351,3.9059361587,4.0226377517,1.2113349351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,34.19,6.3,28540,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,7.8135519844,2003,0.8863325397,0.7813551984,38.105512722,12.305967321,3.8105512722,11.990779133,3.3480202376,3.4018882665,1.1990779133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,34.19,6.3,28540,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,8.5848512978,2004,1.2809237352,0.8584851298,40.105920013,9.2713614534,4.0105920013,13.055451965,3.5481723659,3.6247457602,1.3055451965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,34.19,6.3,28540,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,9.4512174934,2005,1.5096190748,0.9451217493,40.627658219,10.445141981,4.0627658219,13.722226898,3.2437188434,3.3483486542,1.3722226898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,34.19,6.3,28540,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,7.4078862275,2006,1.2129064177,0.7407886227,42.649965722,8.1982379986,4.2649965722,13.163859485,3.3364273641,3.3613282273,1.3163859485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.46,37.04,8.38,32900,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.9646692756,2007,1.7382947868,0.6964669276,42.334942495,7.0021072004,4.2334942495,13.505967258,3.6738605137,3.804430411,1.3505967258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.46,37.04,8.38,32900,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,7.4344869603,2008,1.8203353101,0.743448696,39.725137943,7.7801657213,3.9725137943,10.529406295,4.5371883606,4.6086266605,1.0529406295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.46,37.04,8.38,32900,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,5.0448052342,2009,1.0599040193,0.5044805234,37.119043102,15.623627837,3.7119043102,9.9561316842,5.8319868086,6.0067630601,0.9956131684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.27,37.87,8.1,33350,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,8.4068990369,2010,1.9761395123,0.8406899037,39.93737999,11.36412475,3.993737999,10.620074278,4.9474485312,5.2011240413,1.0620074278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81,38.27,8.55,33190,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,10.730646238,2011,2.6326281973,1.0730646238,40.578206739,10.932145244,4.0578206739,10.407400965,5.2283513747,5.448739278,1.0407400965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,41.41,9.74,32480,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,10.986290171,2012,3.052629819,1.0986290171,37.907576562,13.11879493,3.7907576562,8.871240815,6.8538800437,6.9871716419,0.8871240815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.71,43.76,9.6,32230,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,7.4163476066,2013,1.424020363,0.7416347607,36.035450362,16.172006771,3.6035450362,7.9872580199,7.4909341897,7.7201665073,0.798725802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.02,43.48,8.29,32410,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,4.8699638506,2014,0.8586782718,0.4869963851,37.461500266,14.535781118,3.7461500266,8.6263798381,5.8522468647,6.1775280349,0.8626379838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,41.5,7.74,33970,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,9.2785049223,2015,2.249328692,0.9278504922,35.862410301,13.866400795,3.5862410301,7.1440903906,5.3705379134,5.4503574696,0.7144090391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.83,42.45,7.23,34500,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.4043708357,2016,1.5626745504,0.6404370836,38.164176587,8.5353789165,3.8164176587,7.1426030758,3.8838203254,4.05474101,0.7142603076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45,41.69,6.82,35470,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.4043708357,2017,1.5626745504,0.6404370836,38.164176587,8.5353789165,3.8164176587,7.4018108433,5.1011727507,5.1797778344,0.7401810843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,40.32,7.77,36440,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.4043708357,2018,1.5626745504,0.6404370836,38.164176587,8.5353789165,3.8164176587,6.5107897877,6.6055094911,6.6781721626,0.6510789788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,39.91,7.59,36800,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.4043708357,2019,1.5626745504,0.6404370836,38.164176587,8.5353789165,3.8164176587,7.3718142723,6.0698192309,6.1987300291,0.7371814272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.92,38.87,6.92,41620,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.4043708357,2020,1.5626745504,0.6404370836,38.164176587,8.5353789165,3.8164176587,6.7167972253,6.8485335624,6.9955925763,0.6716797225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.92,38.87,6.92,41620,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13071,13071,6.4043708357,2021,1.5626745504,0.6404370836,38.164176587,8.5353789165,3.8164176587,7.6775477438,8.7685730628,8.86706239,0.7677547744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.92,38.87,6.92,41620,54.46,88.34,82.31,81.52,41.8,14.2,"GA","Colquitt",40.8,25,13.7,35.2,22.2,22.4,39.1,NA
"Greater Georgia",13073,13073,9.5659252772,2000,1.2965279098,0.9565925277,43.6954562,5.9982354568,4.36954562,16.435154426,3.1910977434,3.2386713682,1.6435154426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.1,10.62,3.66,55680,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,8.2782962825,2001,1.2162600602,0.8278296282,41.913242201,7.986049103,4.1913242201,14.000468628,3.1469833741,3.1490615116,1.4000468628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.1,10.62,3.66,55680,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.4492798279,2002,0.9332220025,0.7449279828,40.122618763,9.6168843929,4.0122618763,12.95644024,4.1777898875,4.3026139284,1.295644024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.1,10.62,3.66,55680,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.1013841465,2003,0.805547574,0.7101384146,36.653605118,11.837081686,3.6653605118,12.947722404,3.6152143375,3.6733813905,1.2947722404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.1,10.62,3.66,55680,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.8851145813,2004,1.176517807,0.7885114581,38.676412762,8.9408995559,3.8676412762,13.584225308,3.6918808308,3.7715556091,1.3584225308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.1,10.62,3.66,55680,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,8.6719106102,2005,1.3851423567,0.867191061,36.300162403,9.3325671928,3.6300162403,14.621498772,3.4562925857,3.5677792024,1.4621498772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.1,10.62,3.66,55680,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.1443407308,2006,1.1697556437,0.7144340731,40.859036028,7.8539829067,4.0859036028,14.008183841,3.5504243982,3.5769223921,1.4008183841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.24,14.8,6.26,66330,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.7955208573,2007,1.6960774463,0.6795520857,42.267465469,6.9909466475,4.2267465469,13.357316965,3.6334250209,3.762557831,1.3357316965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.24,14.8,6.26,66330,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,10.481479108,2008,2.5663918203,1.0481479108,41.332820313,8.0950302106,4.1332820313,11.62561975,5.0095537331,5.0884294539,1.162561975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.24,14.8,6.26,66330,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.5305891806,2009,1.5821625155,0.7530589181,37.529079389,15.796214569,3.7529079389,9.7767974498,5.7269384904,5.898566595,0.977679745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.62,14.93,6.36,66560,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,9.5227691939,2010,2.2384377864,0.9522769194,41.432520423,11.789564836,4.1432520423,10.824382811,5.0426273335,5.3011830423,1.0824382811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.57,14.82,6.97,67300,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,12.532155368,2011,3.074605654,1.2532155368,43.081775637,11.606629924,4.3081775637,10.716926833,5.3838474498,5.610789896,1.0716926833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.85,13.88,7.93,69310,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,11.432040218,2012,3.1764850842,1.1432040218,39.764302181,13.761357838,3.9764302181,9.2463070153,7.1436544732,7.282581492,0.9246307015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.24,14.59,7.33,68520,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.3630590681,2013,1.4137883772,0.7363059068,36.279695666,16.281619296,3.6279695666,8.3276300355,7.810155675,8.0491565848,0.8327630035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.02,14.29,7.09,71020,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3933827177,2014,1.1272894402,0.6393382718,37.920250681,14.713785084,3.7920250681,8.6882748174,5.8942372135,6.2218523027,0.8688274817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.38,14.31,6.87,71960,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,7.9467447675,2015,1.9264785828,0.7946744767,37.282610636,14.415529169,3.7282610636,7.5975057709,5.7113908923,5.7962763718,0.7597505771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.59,13.54,5.76,74160,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3130220306,2016,1.5403853269,0.6313022031,39.02440584,8.7277683057,3.902440584,7.7681890599,4.2239853234,4.4098761222,0.776818906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.71,13.94,5.17,76940,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3130220306,2017,1.5403853269,0.6313022031,39.02440584,8.7277683057,3.902440584,7.6610311998,5.2798219822,5.3611799109,0.76610312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.92,12.42,4.54,82340,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3130220306,2018,1.5403853269,0.6313022031,39.02440584,8.7277683057,3.902440584,6.4336300151,6.5272271894,6.5990287312,0.6433630015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.64,12.33,4.77,82250,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3130220306,2019,1.5403853269,0.6313022031,39.02440584,8.7277683057,3.902440584,7.2458809622,5.9661280092,6.0928366137,0.7245880962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.2,12.41,5.22,85930,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3130220306,2020,1.5403853269,0.6313022031,39.02440584,8.7277683057,3.902440584,6.4506302645,6.5771462771,6.7183777739,0.6450630265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.2,12.41,5.22,85930,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13073,13073,6.3130220306,2021,1.5403853269,0.6313022031,39.02440584,8.7277683057,3.902440584,7.4051861486,8.4575072607,8.5525026714,0.7405186149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.2,12.41,5.22,85930,53.31,88.06,88.5,85.9,34.4,9.2,"GA","Columbia",35.1,12.3,16,20.2,12.9,20.4,24.8,NA
"Greater Georgia",13075,13075,19.585628374,2000,2.6545590816,1.9585628374,44.300761452,6.0813279277,4.4300761452,15.532952619,3.0159235969,3.0608856849,1.5532952619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,35.46,5.35,27580,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,16.106534881,2001,2.3663969512,1.6106534881,40.477333393,7.7124544669,4.0477333393,12.763697899,2.8689857568,2.8708803162,1.2763697899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,35.46,5.35,27580,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,12.370411741,2002,1.5497257027,1.2370411741,39.173271599,9.3893378816,3.9173271599,12.190759094,3.9308968453,4.0483442138,1.2190759094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,35.46,5.35,27580,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,11.649570393,2003,1.3214724024,1.1649570393,38.159440924,12.32338314,3.8159440924,11.885648275,3.318665995,3.3720617283,1.1885648275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,35.46,5.35,27580,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,12.788462663,2004,1.9081338503,1.2788462663,40.164384842,9.2848768785,4.0164384842,12.932236023,3.5146850992,3.5905358021,1.2932236023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,35.46,5.35,27580,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,11.784745943,2005,1.8823476742,1.1784745943,40.59953989,10.437912917,4.059953989,13.454428742,3.1804155669,3.2830034592,1.3454428742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,35.46,5.35,27580,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,11.569485889,2006,1.8942925489,1.1569485889,42.656866627,8.1995645005,4.2656866627,13.173368094,3.3388373553,3.363756205,1.3173368094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,36.96,11.5,31390,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.33322752,2007,2.3294574516,0.933322752,42.238595193,6.9861715668,4.2238595193,14.298120913,3.889340233,4.0275683321,1.4298120913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,36.96,11.5,31390,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.6243470319,2008,2.3565228956,0.9624347032,39.802972266,7.7954095685,3.9802972266,10.617378017,4.5750959369,4.6471310939,1.0617378017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,36.96,11.5,31390,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,7.4674174102,2009,1.5688902463,0.746741741,37.395414117,15.739954054,3.7395414117,9.8393478052,5.7635785087,5.9363046619,0.9839347805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.05,35.14,11.55,35310,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,11.748734901,2010,2.761676946,1.1748734901,40.064821491,11.400388048,4.0064821491,10.536825085,4.9086662129,5.1603531982,1.0536825085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.53,34.85,10.59,35980,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,13.907369377,2011,3.411997,1.3907369377,40.478374112,10.905249408,4.0478374112,10.466749185,5.2581660566,5.4798107222,1.0466749185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,36.98,10.75,34990,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,13.999793054,2012,3.8899560333,1.3999793054,37.810655308,13.085253085,3.7810655308,8.7264295083,6.7419994911,6.8731152797,0.8726429508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.98,38.75,9.3,34230,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,10.400129902,2013,1.9969394025,1.0400129902,36.073480523,16.189073965,3.6073480523,7.9646273372,7.4697097651,7.6982925878,0.7964627337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.71,39.98,6.63,35680,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,8.3311856333,2014,1.4689653355,0.8331185633,37.516692441,14.557196742,3.7516692441,8.4801942157,5.7530726611,6.0728415039,0.8480194216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.36,40.66,5.37,35200,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,13.116803292,2015,3.1798228527,1.3116803292,36.041466942,13.935634043,3.6041466942,7.177371726,5.3955570081,5.4757484103,0.7177371726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.49,39.44,5.8,35540,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.2549052894,2016,2.2582085475,0.9254905289,38.069285965,8.5141567262,3.8069285965,7.0900918846,3.8552671454,4.0249312504,0.7090091885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.51,36.51,5.21,38410,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.2549052894,2017,2.2582085475,0.9254905289,38.069285965,8.5141567262,3.8069285965,7.4091298732,5.1062168725,5.1848996823,0.7409129873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.79,36.42,5.64,41850,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.2549052894,2018,2.2582085475,0.9254905289,38.069285965,8.5141567262,3.8069285965,6.4246104612,6.518076418,6.5897772984,0.6424610461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.91,35.51,4.62,40940,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.2549052894,2019,2.2582085475,0.9254905289,38.069285965,8.5141567262,3.8069285965,7.3032893389,6.0133970337,6.1411095375,0.7303289339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.44,35.48,5.3,45700,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
"Greater Georgia",13075,13075,9.2549052894,2020,2.2582085475,0.9254905289,38.069285965,8.5141567262,3.8069285965,6.7164548882,6.848184511,6.9952360297,0.6716454888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.44,35.48,5.3,45700,55.41,90.98,87.06,78.05,38.4,13.3,"GA","Cook",41,19.6,14.7,30.7,21.5,23.1,36.3,NA
